title,authors,pdf
SNED: Superposition Network Architecture Search for Efficient Video Diffusion Model,"{Li, Zhengang; Kang, Yan; Liu, Yuchen; Liu, Difan; Hinz, Tobias; Liu, Feng; Wang, Yanzhi}",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_SNED_Superposition_Network_Architecture_Search_for_Efficient_Video_Diffusion_Model_CVPR_2024_paper.pdf
Groupwise Query Specialization and Quality-Aware Multi-Assignment for Transformer-based Visual Relationship Detection,"{Kim, Jongha; Park, Jihwan; Park, Jinyoung; Kim, Jinyoung; Kim, Sehyung; Kim, Hyunwoo J.}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kim_Groupwise_Query_Specialization_CVPR_2024_supplemental.pdf
LeftRefill: Filling Right Canvas based on Left Reference through Generalized Text-to-Image Diffusion Model,"{Cao, Chenjie; Cai, Yunuo; Dong, Qiaole; Wang, Yikai; Fu, Yanwei}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Cao_LeftRefill_Filling_Right_CVPR_2024_supplemental.pdf
Personalized Residuals for Concept-Driven Text-to-Image Generation,"{Ham, Cusuh; Fisher, Matthew; Hays, James; Kolkin, Nicholas; Liu, Yuchen; Zhang, Richard; Hinz, Tobias}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ham_Personalized_Residuals_for_CVPR_2024_supplemental.pdf
Condition-Aware Neural Network for Controlled Image Generation,"{Cai, Han; Li, Muyang; Zhang, Qinsheng; Liu, Ming-Yu; Han, Song}",https://openaccess.thecvf.com/content/CVPR2024/papers/Cai_Condition-Aware_Neural_Network_for_Controlled_Image_Generation_CVPR_2024_paper.pdf
Versatile Navigation Under Partial Observability via Value-guided Diffusion Policy,"{Zhang, Gengyu; Tang, Hao; Yan, Yan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_Versatile_Navigation_Under_CVPR_2024_supplemental.pdf
All in One Framework for Multimodal Re-identification in the Wild,"{Li, He; Ye, Mang; Zhang, Ming; Du, Bo}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_All_in_One_CVPR_2024_supplemental.pdf
Looking 3D: Anomaly Detection with 2D-3D Alignment,"{Bhunia, Ankan; Li, Changjian; Bilen, Hakan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bhunia_Looking_3D_Anomaly_CVPR_2024_supplemental.pdf
Purified and Unified Steganographic Network,"{Li, Guobiao; Li, Sheng; Luo, Zicong; Qian, Zhenxing; Zhang, Xinpeng}",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_Purified_and_Unified_Steganographic_Network_CVPR_2024_paper.pdf
VS: Reconstructing Clothed 3D Human from Single Image via Vertex Shift,"{Liu, Leyuan; Li, Yuhan; Gao, Yunqi; Gao, Changxin; Liu, Yuanyuan; Chen, Jingying}",https://openaccess.thecvf.com/content/CVPR2024/papers/Liu_VS_Reconstructing_Clothed_3D_Human_from_Single_Image_via_Vertex_CVPR_2024_paper.pdf
PARA-Drive: Parallelized Architecture for Real-time Autonomous Driving,"{Weng, Xinshuo; Ivanovic, Boris; Wang, Yan; Wang, Yue; Pavone, Marco}",https://openaccess.thecvf.com/content/CVPR2024/papers/Weng_PARA-Drive_Parallelized_Architecture_for_Real-time_Autonomous_Driving_CVPR_2024_paper.pdf
TEA: Test-time Energy Adaptation,"{Yuan, Yige; Xu, Bingbing; Hou, Liang; Sun, Fei; Shen, Huawei; Cheng, Xueqi}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yuan_TEA_Test-time_Energy_CVPR_2024_supplemental.pdf
NEAT: Distilling 3D Wireframes from Neural Attraction Fields,"{Xue, Nan; Tan, Bin; Xiao, Yuxi; Dong, Liang; Xia, Gui-Song; Wu, Tianfu; Shen, Yujun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xue_NEAT_Distilling_3D_CVPR_2024_supplemental.pdf
Prompt Augmentation for Self-supervised Text-guided Image Manipulation,"{Bodur, Rumeysa; Bhattarai, Binod; Kim, Tae-Kyun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bodur_Prompt_Augmentation_for_CVPR_2024_supplemental.pdf
Pink: Unveiling the Power of Referential Comprehension for Multi-modal LLMs,"{Xuan, Shiyu; Guo, Qingpei; Yang, Ming; Zhang, Shiliang}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xuan_Pink_Unveiling_the_CVPR_2024_supplemental.pdf
LDP: Language-driven Dual-Pixel Image Defocus Deblurring Network,"{Yang, Hao; Pan, Liyuan; Yang, Yan; Hartley, Richard; Liu, Miaomiao}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yang_LDP_Language-driven_Dual-Pixel_CVPR_2024_supplemental.pdf
MMSum: A Dataset for Multimodal Summarization and Thumbnail Generation of Videos,"{Qiu, Jielin; Zhu, Jiacheng; Han, William; Kumar, Aditesh; Mittal, Karthik; Jin, Claire; Yang, Zhengyuan; Li, Linjie; Wang, Jianfeng; Zhao, Ding; Li, Bo; Wang, Lijuan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Qiu_MMSum_A_Dataset_CVPR_2024_supplemental.pdf
HalluciDoctor: Mitigating Hallucinatory Toxicity in Visual Instruction Data,"{Yu, Qifan; Li, Juncheng; Wei, Longhui; Pang, Liang; Ye, Wentao; Qin, Bosheng; Tang, Siliang; Tian, Qi; Zhuang, Yueting}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yu_HalluciDoctor_Mitigating_Hallucinatory_CVPR_2024_supplemental.pdf
Pre-trained Vision and Language Transformers Are Few-Shot Incremental Learners,"{Park, Keon-Hee; Song, Kyungwoo; Park, Gyeong-Moon}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Park_Pre-trained_Vision_and_CVPR_2024_supplemental.pdf
Guess The Unseen: Dynamic 3D Scene Reconstruction from Partial 2D Glimpses,"{Lee, Inhee; Kim, Byungjun; Joo, Hanbyul}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lee_Guess_The_Unseen_CVPR_2024_supplemental.pdf
C{\textasciicircum,"{Lin, Yiqun; Yang, Jiewen; Wang, Hualiang; Ding, Xinpeng; Zhao, Wei; Li, Xiaomeng}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lin_C2RV_Cross-Regional_and_CVPR_2024_supplemental.pdf
HyperDreamBooth: HyperNetworks for Fast Personalization of Text-to-Image Models,"{Ruiz, Nataniel; Li, Yuanzhen; Jampani, Varun; Wei, Wei; Hou, Tingbo; Pritch, Yael; Wadhwa, Neal; Rubinstein, Michael; Aberman, Kfir}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ruiz_HyperDreamBooth_HyperNetworks_for_CVPR_2024_supplemental.pdf
Language-guided Image Reflection Separation,"{Zhong, Haofeng; Hong, Yuchen; Weng, Shuchen; Liang, Jinxiu; Shi, Boxin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhong_Language-guided_Image_Reflection_CVPR_2024_supplemental.pdf
HardMo: A Large-Scale Hardcase Dataset for Motion Capture,"{Liao, Jiaqi; Luo, Chuanchen; Du, Yinuo; Wang, Yuxi; Yin, Xucheng; Zhang, Man; Zhang, Zhaoxiang; Peng, Junran}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Liao_HardMo_A_Large-Scale_CVPR_2024_supplemental.pdf
View-Category Interactive Sharing Transformer for Incomplete Multi-View Multi-Label Learning,"{Ou, Shilong; Xue, Zhe; Li, Yawen; Liang, Meiyu; Cai, Yuanqiang; Wu, Junjiang}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ou_View-Category_Interactive_Sharing_CVPR_2024_supplemental.pdf
The More You See in 2D the More You Perceive in 3D,"{Han, Xinyang; Gao, Zelin; Kanazawa, Angjoo; Goel, Shubham; Gandelsman, Yossi}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Han_The_More_You_CVPR_2024_supplemental.pdf
GLiDR: Topologically Regularized Graph Generative Network for Sparse LiDAR Point Clouds,"{Kumar, Prashant; Bhat, Kshitij Madhav; Nadkarni, Vedang Bhupesh Shenvi; Kalra, Prem}",https://openaccess.thecvf.com/content/CVPR2024/papers/Kumar_GLiDR_Topologically_Regularized_Graph_Generative_Network_for_Sparse_LiDAR_Point_CVPR_2024_paper.pdf
Separate and Conquer: Decoupling Co-occurrence via Decomposition and Representation for Weakly Supervised Semantic Segmentation,"{Yang, Zhiwei; Fu, Kexue; Duan, Minghong; Qu, Linhao; Wang, Shuo; Song, Zhijian}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yang_Separate_and_Conquer_CVPR_2024_supplemental.pdf
BiPer: Binary Neural Networks using a Periodic Function,"{Vargas, Edwin; Correa, Claudia V.; Hinojosa, Carlos; Arguello, Henry}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Vargas_BiPer_Binary_Neural_CVPR_2024_supplemental.pdf
Unifying Automatic and Interactive Matting with Pretrained ViTs,"{Ye, Zixuan; Liu, Wenze; Guo, He; Liang, Yujia; Hong, Chaoyi; Lu, Hao; Cao, Zhiguo}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ye_Unifying_Automatic_and_CVPR_2024_supplemental.pdf
Segment Any Event Streams via Weighted Adaptation of Pivotal Tokens,"{Chen, Zhiwen; Zhu, Zhiyu; Zhang, Yifan; Hou, Junhui; Shi, Guangming; Wu, Jinjian}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Chen_Segment_Any_Event_CVPR_2024_supplemental.pdf
AnyDoor: Zero-shot Object-level Image Customization,"{Chen, Xi; Huang, Lianghua; Liu, Yu; Shen, Yujun; Zhao, Deli; Zhao, Hengshuang}",https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_AnyDoor_Zero-shot_Object-level_Image_Customization_CVPR_2024_paper.pdf
Commonsense Prototype for Outdoor Unsupervised 3D Object Detection,"{Wu, Hai; Zhao, Shijia; Huang, Xun; Wen, Chenglu; Li, Xin; Wang, Cheng}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wu_Commonsense_Prototype_for_CVPR_2024_supplemental.pdf
Lookahead Exploration with Neural Radiance Representation for Continuous Vision-Language Navigation,"{Wang, Zihan; Li, Xiangyang; Yang, Jiahao; Liu, Yeqi; Hu, Junjie; Jiang, Ming; Jiang, Shuqiang}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_Lookahead_Exploration_with_CVPR_2024_supplemental.pdf
Clustering Propagation for Universal Medical Image Segmentation,"{Ding, Yuhang; Li, Liulei; Wang, Wenguan; Yang, Yi}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ding_Clustering_Propagation_for_CVPR_2024_supplemental.pdf
MoPE-CLIP: Structured Pruning for Efficient Vision-Language Models with Module-wise Pruning Error Metric,"{Lin, Haokun; Bai, Haoli; Liu, Zhili; Hou, Lu; Sun, Muyi; Song, Linqi; Wei, Ying; Sun, Zhenan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lin_MoPE-CLIP_Structured_Pruning_CVPR_2024_supplemental.pdf
Learning Vision from Models Rivals Learning Vision from Data,"{Tian, Yonglong; Fan, Lijie; Chen, Kaifeng; Katabi, Dina; Krishnan, Dilip; Isola, Phillip}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tian_Learning_Vision_from_CVPR_2024_supplemental.pdf
Leveraging Frame Affinity for sRGB-to-RAW Video De-rendering,"{Zhang, Chen; Han, Wencheng; Zhou, Yang; Shen, Jianbing; Xu, Cheng-zhong; Liu, Wentao}",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Leveraging_Frame_Affinity_for_sRGB-to-RAW_Video_De-rendering_CVPR_2024_paper.pdf
Adapting Short-Term Transformers for Action Detection in Untrimmed Videos,"{Yang, Min; Gao, Huan; Guo, Ping; Wang, Limin}",https://openaccess.thecvf.com/content/CVPR2024/papers/Yang_Adapting_Short-Term_Transformers_for_Action_Detection_in_Untrimmed_Videos_CVPR_2024_paper.pdf
The Mirrored Influence Hypothesis: Efficient Data Influence Estimation by Harnessing Forward Passes,"{Ko, Myeongseob; Kang, Feiyang; Shi, Weiyan; Jin, Ming; Yu, Zhou; Jia, Ruoxi}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ko_The_Mirrored_Influence_CVPR_2024_supplemental.pdf
SOAC: Spatio-Temporal Overlap-Aware Multi-Sensor Calibration using Neural Radiance Fields,"{Herau, Quentin; Piasco, Nathan; Bennehar, Moussab; Roldao, Luis; Tsishkou, Dzmitry; Migniot, Cyrille; Vasseur, Pascal; Demonceaux, C\'edric}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Herau_SOAC_Spatio-Temporal_Overlap-Aware_CVPR_2024_supplemental.pdf
G{\textasciicircum,"{Wang, Yuan; Li, Yali; Wang, Shengjin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_G3-LQ_Marrying_Hyperbolic_CVPR_2024_supplemental.pdf
Garment Recovery with Shape and Deformation Priors,"{Li, Ren; Dumery, Corentin; Guillard, Beno{\^\i}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_Garment_Recovery_with_CVPR_2024_supplemental.pdf
Psychometry: An Omnifit Model for Image Reconstruction from Human Brain Activity,"{Quan, Ruijie; Wang, Wenguan; Tian, Zhibo; Ma, Fan; Yang, Yi}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Quan_Psychometry_An_Omnifit_CVPR_2024_supplemental.pdf
Exploring Regional Clues in CLIP for Zero-Shot Semantic Segmentation,"{Zhang, Yi; Guo, Meng-Hao; Wang, Miao; Hu, Shi-Min}",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Exploring_Regional_Clues_in_CLIP_for_Zero-Shot_Semantic_Segmentation_CVPR_2024_paper.pdf
Move as You Say Interact as You Can: Language-guided Human Motion Generation with Scene Affordance,"{Wang, Zan; Chen, Yixin; Jia, Baoxiong; Li, Puhao; Zhang, Jinlu; Zhang, Jingze; Liu, Tengyu; Zhu, Yixin; Liang, Wei; Huang, Siyuan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_Move_as_You_CVPR_2024_supplemental.pdf
Choose What You Need: Disentangled Representation Learning for Scene Text Recognition Removal and Editing,"{Zhang, Boqiang; Xie, Hongtao; Gao, Zuan; Wang, Yuxin}",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Choose_What_You_Need_Disentangled_Representation_Learning_for_Scene_Text_CVPR_2024_paper.pdf
Generalizable Face Landmarking Guided by Conditional Face Warping,"{Liang, Jiayi; Liu, Haotian; Xu, Hongteng; Luo, Dixin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Liang_Generalizable_Face_Landmarking_CVPR_2024_supplemental.pdf
Sat2Scene: 3D Urban Scene Generation from Satellite Images with Diffusion,"{Li, Zuoyue; Li, Zhenqiang; Cui, Zhaopeng; Pollefeys, Marc; Oswald, Martin R.}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_Sat2Scene_3D_Urban_CVPR_2024_supplemental.pdf
Control4D: Efficient 4D Portrait Editing with Text,"{Shao, Ruizhi; Sun, Jingxiang; Peng, Cheng; Zheng, Zerong; Zhou, Boyao; Zhang, Hongwen; Liu, Yebin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Shao_Control4D_Efficient_4D_CVPR_2024_supplemental.pdf
Symphonize 3D Semantic Scene Completion with Contextual Instance Queries,"{Jiang, Haoyi; Cheng, Tianheng; Gao, Naiyu; Zhang, Haoyang; Lin, Tianwei; Liu, Wenyu; Wang, Xinggang}",https://openaccess.thecvf.com/content/CVPR2024/papers/Jiang_Symphonize_3D_Semantic_Scene_Completion_with_Contextual_Instance_Queries_CVPR_2024_paper.pdf
Loopy-SLAM: Dense Neural SLAM with Loop Closures,"{Liso, Lorenzo; Sandstr\""om, Erik; Yugay, Vladimir; Van Gool, Luc; Oswald, Martin R.}",https://openaccess.thecvf.com/content/CVPR2024/papers/Liso_Loopy-SLAM_Dense_Neural_SLAM_with_Loop_Closures_CVPR_2024_paper.pdf
CLIPtone: Unsupervised Learning for Text-based Image Tone Adjustment,"{Lee, Hyeongmin; Kang, Kyoungkook; Ok, Jungseul; Cho, Sunghyun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lee_CLIPtone_Unsupervised_Learning_CVPR_2024_supplemental.pdf
ToonerGAN: Reinforcing GANs for Obfuscating Automated Facial Indexing,"{Thakral, Kartik; Prasad, Shashikant; Aswani, Stuti; Vatsa, Mayank; Singh, Richa}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Thakral_ToonerGAN_Reinforcing_GANs_CVPR_2024_supplemental.pdf
Content-Adaptive Non-Local Convolution for Remote Sensing Pansharpening,"{Duan, Yule; Wu, Xiao; Deng, Haoyu; Deng, Liang-Jian}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Duan_Content-Adaptive_Non-Local_Convolution_CVPR_2024_supplemental.pdf
Codebook Transfer with Part-of-Speech for Vector-Quantized Image Modeling,"{Zhang, Baoquan; Wang, Huaibin; Luo, Chuyao; Li, Xutao; Liang, Guotao; Ye, Yunming; Qi, Xiaochen; He, Yao}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_Codebook_Transfer_with_CVPR_2024_supplemental.pdf
Learning Inclusion Matching for Animation Paint Bucket Colorization,"{Dai, Yuekun; Zhou, Shangchen; Li, Qinyue; Li, Chongyi; Loy, Chen Change}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Dai_Learning_Inclusion_Matching_CVPR_2024_supplemental.pdf
Editable Scene Simulation for Autonomous Driving via Collaborative LLM-Agents,"{Wei, Yuxi; Wang, Zi; Lu, Yifan; Xu, Chenxin; Liu, Changxing; Zhao, Hao; Chen, Siheng; Wang, Yanfeng}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wei_Editable_Scene_Simulation_CVPR_2024_supplemental.pdf
SAM-6D: Segment Anything Model Meets Zero-Shot 6D Object Pose Estimation,"{Lin, Jiehong; Liu, Lihua; Lu, Dekun; Jia, Kui}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lin_SAM-6D_Segment_Anything_CVPR_2024_supplemental.pdf
InceptionNeXt: When Inception Meets ConvNeXt,"{Yu, Weihao; Zhou, Pan; Yan, Shuicheng; Wang, Xinchao}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yu_InceptionNeXt_When_Inception_CVPR_2024_supplemental.pdf
SnAG: Scalable and Accurate Video Grounding,"{Mu, Fangzhou; Mo, Sicheng; Li, Yin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Mu_SnAG_Scalable_and_CVPR_2024_supplemental.pdf
SPOT: Self-Training with Patch-Order Permutation for Object-Centric Learning with Autoregressive Transformers,"{Kakogeorgiou, Ioannis; Gidaris, Spyros; Karantzalos, Konstantinos; Komodakis, Nikos}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kakogeorgiou_SPOT_Self-Training_with_CVPR_2024_supplemental.pdf
LiveHPS: LiDAR-based Scene-level Human Pose and Shape Estimation in Free Environment,"{Ren, Yiming; Han, Xiao; Zhao, Chengfeng; Wang, Jingya; Xu, Lan; Yu, Jingyi; Ma, Yuexin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ren_LiveHPS_LiDAR-based_Scene-level_CVPR_2024_supplemental.pdf
Segment Every Out-of-Distribution Object,"{Zhao, Wenjie; Li, Jia; Dong, Xin; Xiang, Yu; Guo, Yunhui}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_Segment_Every_Out-of-Distribution_CVPR_2024_supplemental.pdf
Building Vision-Language Models on Solid Foundations with Masked Distillation,"{Sameni, Sepehr; Kafle, Kushal; Tan, Hao; Jenni, Simon}",https://openaccess.thecvf.com/content/CVPR2024/papers/Sameni_Building_Vision-Language_Models_on_Solid_Foundations_with_Masked_Distillation_CVPR_2024_paper.pdf
Wavelet-based Fourier Information Interaction with Frequency Diffusion Adjustment for Underwater Image Restoration,"{Zhao, Chen; Cai, Weiling; Dong, Chenyu; Hu, Chengwei}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_Wavelet-based_Fourier_Information_CVPR_2024_supplemental.pdf
CroSel: Cross Selection of Confident Pseudo Labels for Partial-Label Learning,"{Tian, Shiyu; Wei, Hongxin; Wang, Yiqun; Feng, Lei}",https://openaccess.thecvf.com/content/CVPR2024/papers/Tian_CroSel_Cross_Selection_of_Confident_Pseudo_Labels_for_Partial-Label_Learning_CVPR_2024_paper.pdf
PoNQ: a Neural QEM-based Mesh Representation,"{Maruani, Nissim; Ovsjanikov, Maks; Alliez, Pierre; Desbrun, Mathieu}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Maruani_PoNQ_a_Neural_CVPR_2024_supplemental.pdf
ModaVerse: Efficiently Transforming Modalities with LLMs,"{Wang, Xinyu; Zhuang, Bohan; Wu, Qi}",https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_ModaVerse_Efficiently_Transforming_Modalities_with_LLMs_CVPR_2024_paper.pdf
TransLoc4D: Transformer-based 4D Radar Place Recognition,"{Peng, Guohao; Li, Heshan; Zhao, Yangyang; Zhang, Jun; Wu, Zhenyu; Zheng, Pengyu; Wang, Danwei}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Peng_TransLoc4D_Transformer-based_4D_CVPR_2024_supplemental.pdf
Frequency-aware Event-based Video Deblurring for Real-World Motion Blur,"{Kim, Taewoo; Cho, Hoonhee; Yoon, Kuk-Jin}",https://openaccess.thecvf.com/content/CVPR2024/papers/Kim_Frequency-aware_Event-based_Video_Deblurring_for_Real-World_Motion_Blur_CVPR_2024_paper.pdf
Multiscale Vision Transformers Meet Bipartite Matching for Efficient Single-stage Action Localization,"{Ntinou, Ioanna; Sanchez, Enrique; Tzimiropoulos, Georgios}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ntinou_Multiscale_Vision_Transformers_CVPR_2024_supplemental.pdf
Boosting Order-Preserving and Transferability for Neural Architecture Search: a Joint Architecture Refined Search and Fine-tuning Approach,"{Zhang, Beichen; Wang, Xiaoxing; Qin, Xiaohan; Yan, Junchi}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_Boosting_Order-Preserving_and_CVPR_2024_supplemental.pdf
Dr. Bokeh: DiffeRentiable Occlusion-aware Bokeh Rendering,"{Sheng, Yichen; Yu, Zixun; Ling, Lu; Cao, Zhiwen; Zhang, Xuaner; Lu, Xin; Xian, Ke; Lin, Haiting; Benes, Bedrich}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sheng_Dr._Bokeh_DiffeRentiable_CVPR_2024_supplemental.pdf
